reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
"Declan Mayo is the newest rent boy at The Chicken Ranch.  Although nervous and inexperienced, Declan is desperate for money. Killian Hamilton is quiet and keeps to himself. Loneliness sends him to The Chicken Ranch looking for temporary company. Declan and Killian's time together at The Ranch is explosive. A few months later, a chance meeting reunites Killian and Declan and they decide to take the next step. Will Declan's career get in the way of what could be the best thing that ever happened to him?I really like the dynamics between Declan and Killian in Hunger. They are genuinely sweet guys and they take their relationship slow. Because of their unconventional meeting, it seems impossible that they could have a relationship, but it works. It was hard for me to accept that Declan is a prostitute, and that he continues to `work' while he and Killian are dating, but Killian is surprisingly okay with it. Killian's nervous stuttering is endearing and Declan's painful past is sad, Overall, Hunger is a good story starring two charming men.NannetteReviewed for Joyfully Reviewed",Chicken Ranch,1269561600,1,1,5,1
Top notch writing from Castillo Price as usual. There is a creepy feeling throughout the book when Vic comes out of his many years of drug haze and starts to notice things. His paranoia is based in real events but it can also cause very real problems in his personal life.,"Ooooh, secrets....",1364169600,0,0,5,1
A great short story with twin sisters trading places. I guess there is always trouble in doing that. What a great short story and I loved it.,Short,1365638400,0,0,5,1
"I must say I love the Westmoreland saga. I would not spend this kind of money otherwise. Get ready to continue to buy the next couple of  collection. I love them. Full of passion lustm, love and family.",The Westmrelands book 1-5,1394236800,0,0,5,1
Reading about Quentin and Suzanna was Awesome. Enjoyed reading about them from start to finish. Just wish to have been able to read more of them.,Lovrd It!!!,1347321600,1,1,5,1
I I could relate to the characters: the divorcee who's trying to get back in shape and the personal trainer who had a crush on said divorcee when he was a kid. The connection between the two characters is awesome. I love that the hunky hero is attracted to the plus-sized heroine.,Love it!,1397174400,0,0,5,1
"This was well written and very interesting.  The author did a very good job at explaining a lot in a very short time.  The main characters had a past history together, which I enjoyed.  Overall this was a good read.  My only complaint was that it was too short.",Good- but too short!,1265328000,0,0,4,1
"This book was a freebie that I got a while back on my Kindle.It's the story of a serial killer who travels the highway looking for hitchhikers. Once he gets them he enjoys killing and torturing them. After having enjoyed a kill earlier in the day, he sees a girl hitching under an overpass. He decides he's ready for a new kill. When he picks her up, he realizes she is not the defenseless female that he had thought.This short story is not for the squeamish, but is a twisted story of a serial killer. I thought it was a fun read.",Twisted,1383177600,0,0,4,1
I just love this series. Every book is so entertaining and I have a hard time putting the books down.,Love this series,1374624000,0,0,5,1
"i have to say, id never read any of biance d'arc's books before, this was recommended to me and im so glad it was, a brilliant story with characters, you'll fall in love with.this is the first book in the series, and after reading this book i went out and bought the rest of the books","brilliant, brilliant, brilliant",1358726400,6,6,5,1
Love this series currently reading book 3 and i love this one. Give this series a try you wont be disappointed.,great series,1366848000,0,0,4,1
"Ok,  it isn't completely free of holes in the plot.  Most books and movies have them if you spend time thinking about it.  I loved this book and hope she writes the sequel(s).  Much of the book takes place in Meagan's head and the conversations she holds with herself.  Very little of the dialogue is with her vampire lover or anyone else for that matter..  It felt comfortable and believable to me since that is where I spend much of my time - in my own head.  I rather enjoyed this style, although more actual conversations wouldn't have hurt the book(that is a note to the author if she reads this).  I want to know what happens when Meagan explores more of her capabilities as a witch.  I also enjoyed the fallible nature of the vampires in this world.  This was a great free read and I will willingly pay for the next book.",Good start to the series,1305331200,3,3,4,1
"I highly suggest getting this ebook! I agree with several other reviewers in that this is a unique take on a vampire story compared to those that are out there now. I don't want to go into any more details about the plot than others have because I am not wanting to spoil it. This story is the first of three. The sequel is Blood Hunt and I am hoping it will be available soon because I am anxious to read more! There were a few parts of the book that were skim worthy, but I believe it was because I was curious about the ending. I admit to being a bit impatient when the story grips me like this one. I was happy to find out about the story being continued. Congrats to the author!",LOVED IT!! :),1294358400,0,0,5,1
"The Good Stuff:This was a terrific story.The writing was some of the most skillful I have seen in a very long time.While reading it, I actually wished that our prisons were like the one in the story. Crime would definitely decline.The Bad Stuff:I would have liked a little more explanation in the end, perhaps a final visit from the warden.Overall, a terrific example of the writing skill of this author. A longer work of his that readers might enjoy isPARALLAX.Length: Short Story - 406 LocationsRating: R for violence and adult situations",Great Story,1247961600,3,3,4,1
"I'm a big fan of many a Tuttle story.  This one is a little darker than his usual fare.  It has that great Tuttle atmosphere and great characterizations.  I'm not a huge fan of short stories, but this one does the job and is a good read.  A good story to pick up when you don't have a lot of time and need something you know will be quality.",An interesting diversion,1331078400,2,2,4,1
Kill The Story was a very good book. I thought it would go one way but it turned in another direction. This is what I like in a book: interested and could not wait to see what would happen next.I will definitely look for other books by John Luciew.,Very Good,1265587200,3,3,5,1
"I downloaded EQMM yesterday and keep reading it even though I have tons of books waiting to be read, love the stories and will be more than happy to pay the 2.99 after the 14 day free trial ends.Ellery Queen's Mystery MagazineAfter reading a lot of books on my kindle it is nice to settle down with a quick mystery and a cup of tea.","Great magazine, totally happy with it.",1268352000,2,2,5,1
"This book has an interesting story of America after ""the Crash"" where there is no power or modern civilization. I would not catagorize this book at romance, but it was still a good read.",Good story but not a romance.,1336694400,0,0,4,1
"Despite the corny feel of that game, gay chicken?, this book was definitely worth a read. And a re-read. Maybe even a third. Because that's how hot these two guys were together. Also, the attraction didn't feel forced. I thought it flowed perfectly :)Fakkit, I'll probably read it a fourth time, too.",Steamy,1364860800,1,1,4,1
"PsyCop Victor Bayne is one of the most lovable anti-heroes I have ever encountered in popular culture. He's a drugged up clutz, a loner and a bit of a jerk really. But so, so brave and heroic and absolutely wonderful in all his awkwardness! This book also has a freakishly romantic ending...","Victor Bayne, what can I say...",1364169600,0,0,5,1
"I really enjoyed terrible entire story. I can only hope that I would act as intelligent and resourceful as these young people, if I were ever placed in the same circumstances",Surviving The Fog,1391212800,0,0,5,1
The writer is a fantastic writer.  I have read other books by her.  Can't wait until she writes more books,Enough Good News (Good News Series Vol.1),1357430400,0,0,5,1
A lovely and sweet story in faith and the belief that happiness is deserved and continues to triumph out a difficult and disappointing news. A story of timeless and unconditional love,Sweet Story,1370736000,0,0,4,1
This book has everything you could ever want in a great book - wonderful characters and a great story that is well written. I highly recommend it. I couldn't put it down.,The best book I have read in a long time,1334361600,6,6,5,1
I ENJOYED THIS STORY A GREAT DEAL.  IT WAS WELL WRITTEN.  THE CHARACTERS ARE REAL. I would recommend this book.,Wonderful,1388448000,0,0,5,1
"I enjoyed this series more than I would have expected given that I don't typically like historicals. I really liked how the author captured the repressed nature of the time period, and the angst felt by the main characters made this a very enjoyable series to read. Also, always enjoy reading books that don't have grammatical or spelling errors :)",A good series,1391385600,0,0,4,1
"If you love historical romance with plenty of steamy scenes, read this book. I liked the main couple, who went through a lot to be together. There were times when the words seemed too modern but it wasn't distracting. I look forward to reading more of this series.",Steamy!,1345939200,2,2,4,1
I gave it a four only because it lagged in the dialogue but other than that it was great. I thought that the heady depiction of the craziness that happens at the beginning of a relationship was amazing! I definitely would read more from this author.,Surprisingly Good,1390003200,0,0,4,1
actually call me a hog and butcher me for bacon. I just love the masculine lust for life that he potrays here and his chivalrous ideologues when arbitrating his sexual prowess.  Oh my.,call me a god,1357084800,0,0,5,1
"This wonderful collection of stories takes me back to my favorite TV shows from way back; Twilght Zone, One Step Beyond, and Night Gallery. I'd love to see this collection of stories made into a TV format or Movie (s). I am a fan and will continue to read Scott Nicholson's work. Brilliant author with a great imagination. Looking forward to his next book.",You are hooked from the start!,1304553600,0,0,5,1
Have read all of the Hawke series and just wish there were more of them... Hopefully Mr. Vaughan will write more of them...,Loved the Hawke series,1403827200,0,0,5,1
I hadn't read this series before and was surprised how nice it is. It made me laugh but it made me wish also that these types of men existed. It was hard to put down.,Great read,1347494400,1,1,5,1
Was a great read for the summer or winter. For lovers that love love stories. True love last forever.BRAB Book Club,Good read....,1364256000,0,0,4,1
This was a really nice story. not too long but enjoyable.I'm glad Stephanie and her son got away from that no good man who abused her.what a worthless piece of human garbage .ugh! glad Stephanie met Cory.The ending was good.,What a  sweet romance.,1387497600,0,0,4,1
The reporting is good - this is just higher priced than some other good newspapers so I tend to get the other newspapers which have basically the same news.,good reporting,1380672000,0,0,4,1
"I should know better, but i always expect that books in a box set are likely to disappoint. As if authors dump their duds into these sets just to make a couple bucks they'd never make on their own. This was included in a 9-book set of murder mysteries that have yet to disappoint! I thoroughly respect Forester's method for maintaining hope in the face of despair..of keeping the reader in the dark with the lights all on. Without spoiling the story, realize I awarded it 5 stars and rave about the technique. Say no more!",Better than expected!,1401667200,0,0,5,1
"Sweet RestDee Dailey at the Romance Studio said, ""...JoAnn Carter blends a mystery with a love story and the growth of the strong willed Leah. Mike has always let God guide his life. No matter what others expect he preferred to pray and have faith in the direction he's sent. Leah prefers to do things her own way. Stuck in a situation she can't control she has to rely on God's guidance to survive. Characters and dialogue add some suspense to the story and keep us guessing until it's all tied together.""For the full review please go to: [...]",A blend of mystery and love story!,1273622400,0,0,5,1
I enjoyed reading this series. Made my day go by quickly.  I look forward to some more books by this author.,Good read,1372204800,0,0,5,1
"Some of the best songs to play in the home.  We already had the collection on cd and spiral-bound book, so we wanted to complete the collection and have it on Kindle so our missionary son has the music with him all the time.",Great to have with you any time.,1354320000,1,1,5,1
I liked this story it was unique and different from any story I have read. I wish it was longer but maybe that was the intent. Enjoy.,"Unique, sexy, fun read",1358553600,0,0,5,1
"Wine and romance perfect combo Bella Andre delivers again, a story of three friends all escaping the daily life of the city and each indulging in their weekend getaway with three men who know how to break down the walls around their hearts. Each struggle with the new found love they have in men know how to  wine country after disastrous relationships make them second guess themselves but three Napa men prove to them that a second chance is nothing to be afraid of.",Romantic in Napa,1390780800,0,0,5,1
"Wasnt sure what I was going to think with this one but decided to go for it!I am glad I did!Im no grammer queen so didnt worry about it to much,the plot of the story made up for that as far as I was concerned.All I can say is this book made me glad I was nice to others in school!This book was fantastic and will make you stop and think!The end was not what I expected at all it had a nice little twist.Lesson here...Treat others right or you could end up on a list you cant come off until your dead!Loved it!Give it a read!If you have kids in school you will hope they are good to others while they are there!",Oooooh WOW!,1359244800,1,1,5,1
I look forward to this blog everyday. I have so many books waiting to read I wonder when I am going to run out of room! They are all from suggestions on Michael's blog. He really gives us a good mix of genres and usually picks books with high rating which is another great thing. I have recommended this to a few people that I know own a kindle.,Very Helpful!,1275091200,2,2,5,1
I have all of these books in the first set of Westmoreland stories on hardback but wanted them also on my tablet.  It is easie to store on the tablet even though I am collecting all of her books on hardback.  Great read for those of you that have never read a Brenda Jackson book.,Love,1393372800,0,0,5,1
"This is a spellbinding tale of intrigue, kidnapping, danger, passion and of course, love. Michael and Hannah are two complex characters I thoroughly enjoyed!",Fairy tale meets reality.,1364083200,1,1,5,1
"I really enjoyed this book. The premise worked, the characters were real and the attempts to survive by the main characters had you rooting for them. Good character development and a really good story.",A great adventure,1382832000,0,0,4,1
"This was an amazing story. I read it months ago before I started blogging or even knew what blogging was. It's haunted me ever since though since I never reviewed it once I did start blogging lol.The story centers around a nineteen year old girl named Selina whose only mission in life to heal with the special gift she was born with. However each healing she offers brings her closer to death, which is noted by the marking on her neck. Each time she heals the marking magically adds to itself until it encircles her neck and she dies.On this healing expedition she has to travel really far to heal the king of a neighboring kingdom. Despite being told not to go because the trek is dangerous, she knows she will die soon and it may be her only chance to have some adventure in her short life.She meets Faldon he's a shape shifter under a curse. He was once the leader of the Feyquin which are magical horses, the exact opposite of the well known Nitemares of many myths and lore. Faldon wants nothing more than to find the demon that cursed him and the human who shares his curse in the reverse fashion.He despises humans but something about Selina draws him to her and while they're friendship is rocky it's also strong.I found not one error in novella, so kudos to the editor!I absolutely loved this story. I without a doubt teared up at the end of it, my heart breaking for Faldon and Selina.I only wish this author had written a sequel so I could see what became of Faldon and the Feyquin, or even a prequel to learn more about Selina's life before this last trek.This is a great story and I think many people will love.I give this book 5 of 5 paws and apologize for the long delay in my review",Amazing Novella,1378598400,1,1,5,1
"It's WONDERFUL!!  The old one I had was very slow, and a constant problem. It seemed very flimsy.  This one is a joy!!!",AC Charger for Kindle,1393113600,0,0,5,1
Rhonda is amazing at writing about the characters and making it feel like you are truly them or feeling the same feeling they are. Great read.,AWESOME!,1378339200,0,0,5,1
i didnt know what to expect but i really liked this it was a fun read it was romantic and tender i will read more from this author.,loved it,1310515200,3,3,5,1
Great for those who may need help figuring out what a word means as it gives additional ways to think of the word in ( ) throughout the Bible text.,So nice to see without translator notes,1377216000,0,0,5,1
"In this prequel, we are sprung into a world where the society as we know it has fallen. People must barter for anything and something only belongs to you so long as you can keep someone else from stealing it. We watch as Elysia tries to steal some food using stealth and some hidden ability to not be seen. Darien watches from the crowd horrified that the woman he's been looking for is about to be killed. They help each other escape Baltimore on a boat and learn about their difficult past together. As they work towards going into the wilderness, they finally find out how to trust each other and then they meet their spirit guide who takes them to others who've answered the call to find a new way to live.This story is fast paced with chapters that are only a few pages long. I was worried at first that I wouldn't understand enough about the story with it being like that, but I was pleasantly surprised. This story definitely peaked my interest and took only a few hours to read. It coming as a prequel to the Aspect of Crow Trilogy and is well written. I'd definitely give it a go.",Lovely Prequel,1276646400,4,4,4,1
"This was an exciting thriller as promised, but it was rather disappointing in that it ended too soon for my satisfaction.",Seven Days From Sunday,1368230400,0,0,4,1
"MAX THOMPSON IS ONE SMARTY CAT.  THIS BOOK IS SO FUNNY.  THE WRITING REMINDS ME OF ONE OF MY NIECES.  I CAN ALMOST HEAR HER SAYING SOMETHING SIMILAR REGARDING HER FELINE, IF HE COULD TALK.",SMART ALECKY CAT,1380412800,0,0,5,1
"I recently read Turning Back the Clock. I was attracted to this book as a history buff who loves historical fiction. I had some concerns since I'm not much of a baseball fan, but I very quickly realized that I didn't have to be. This story pulled me in from page 1 and kept drawing me in until the very last page. I was also able to learn about a few events in the history of major league baseball that I was totally unaware of.  From a different angle, who hasn't dreamed of going back in time to meet your favorite sports or historical figure? This is a great mix of science fiction, history, and of course America's favorite past-time. Well done, John Fitch V! Thank you for a great read.",You don't have to be a baseball fan to enjoy this story!,1269302400,4,4,5,1
"I enjoyed the first book so much, I bought books 2 and 3 to see how the story ends. Humans may be the weaker party in the series, but they put up a good fight against both vampires and thralls as they fight for survival. The book has great characters and plenty of action. I can't wait to read the third book in the series.",Good second book,1375056000,0,0,4,1
I like simon's books  they are comfotable to read and the characters everyday in their behaviour  They are very likeable,nz review,1368921600,0,0,4,1
This book has a lot of action and adventure along with romance. It has a few twist and turns. I liked how the author incorporated the prophecy series into this book. This book has opportunities to write extended stories concerning the mother and sister. Very good book I recommend it.,Seventh circle,1396310400,0,0,5,1
"First, I dont like to give out info on the story, as you can read that in the synposis of the book and by other reviews. I just want to say I loved this book. It was different than the other vamp books which are getting so predictable. There are twists that I have never seen explored in other vamp books I have read, but they enhance the story and dont ruin it. Some books go so far out, it ruins the fantasy. This one makes the twists work without spoiling the fantasy. I am so waiting for the next installment. Definitely give it a try!!",A new twist,1297987200,0,0,5,1
I loved this book. The characters were great and the story was great. I couldn't put this book down until I finished it. I recommend this book to everyone.,The Greek tycoons lover,1393545600,0,0,4,1
"Loving everything about these Angels. These reality laced with the surreal.Only thing is I can't get enough of it and her sequels are taking so long to come out.The plots are fabulously interwoven. Better still, she's a kiwi!!!","Love, love, love Nalini's work",1364083200,0,0,5,1
I have to say that I have read all of Bianca D Arc s books they are written so well these books are always good.,Good book,1381881600,0,0,4,1
this book was very enjoyable to read and I would read other books by the same author. I recommend it to anyone.,emergency:wife lost and found,1358467200,0,0,4,1
"This was a good read.  I really enjoyed it.It was well written.  The world is described with  enough detail to really come alive for me but not too much to ever get boring. It was fast paced and there was plenty of action yet at the same time there was a lot of character development where you got to know everyone, especially Marc and Blake.You feel Marc and Blake's love and protectiveness for each other but also frustration, annoyance, disappointment, betrayal, rejection and much more.  They and their emotions feel very real. Marc is more mature and responsible than Blake (and is his Sire) but he has made mistakes in the past which have damaged their relationship. Blake has a lot of insecurities when it comes to Marc. He has  trouble taking anything seriously and has a lot of growing up to do. Even though they are powerful vampires they have some human flaws which make them real.There are plenty of other characters in the story too, most human. Both Marc and Blake fall for Rose as she is not just a pretty face but gains their respect for being such a good fighter. She is a strong independent individual and one of the leaders in her squad. This is new for Blake and it causes him to care for  a human for the first time. This slowly changes him and makes him see things differently. He becomes a better person for it. For Rose the attraction is mutual and she has trouble coming to terms with being attracted to both of them. You're definitely left with the idea that Rose could be what Blake and Marc need to help bring them together and keep them together healing old wounds and bringing excitement and hope for their future.Even though it is clear the story will continue it ends at a good point so the story still feels complete in its own right. I would definitely recommend this story.",Great story,1379203200,0,0,4,1
"This book is like opening a package and finding a wonderful surprise inside.It is a beautiful tale of two people who overcome grief and adversity to find love at the end of the road.What a wonderfully written story of strength, understanding and compassion.  Truly a book that you will want to read any time of the year, but especially poignant as we go into the holidays.Donna Callea has written a modern ""Gift of the Magi""","Warm, Loving, Delightful Story",1288915200,3,3,5,1
"Ellis is known jokingly as ""The Room Whisperer"" in the design industry. She just senses what the room wants to be. Now she has been invited to enter a design competition that could lead Ellis to a hefty contract.  Despite a few, minor, set backs things go well, until someone is caught sabotaging the other designers.Simon has never been this annoyed or this turned on by any woman in his life. He doesn't quite get Ellis' techniques but he knows she is good. Now if Simon could only keep his mind off her bottom and on his construction company's bottom line.Destiny By Design is a truly awesome book. I was worried that interior design is so visual that it wouldn't work in print, but I was wrong.  Ellis is just the right amount of quirky and Simon is the perfect man for her.  When the couple finally pair up you are rooting for them.VickiReviewed for Joyfully Reviewed",Destiny By Design,1264118400,8,8,5,1
"I enjoyed the story and thought it was interesting enough to finish in one sitting.  The female was hard, because she had to be and the male was sensitive enough to take care of her.  I liked the action and fight scenes and was able to follow it. Now I don't think they would have lost control on those razor-sharp rocks, simple because they were in lust for one another--getting some would have been the last thing on my mind.",Held my attention,1278633600,0,0,5,1
"Catherine Cullen-Wellesley is spending another lonely night without the men in her life.  Except they didn't just miss any night out, they missed their anniversary.  She couldn't take it anymore.  On what should be the happiest night of her life, her life was falling apart.  Catherine was going to have a baby, and now wasn't sure that she would have anyone to fill the father role.  She had planned a vacation for all of them, and now Rhys and Logan wouldn't even be there.  Everything was more important than she was.  She didn't even rank anymore.  So sure it was over, Catherine decided to go on the vacation to Jamaica alone to figure out what her next step was now that she was on her own.Rhys and Logan were panicked when they arrived home to find Catherine gone.  She had been gone for days, and they hadn't even known.  Figuring she went on vacation without them, they headed for Jamaica to get their woman back.  When they arrived, they couldn't believe how distant and withdrawn she was.  Rhys and Logan knew how abominably they had treated her not just recently, but for years.  That sad fact had become abundantly clear, and there was no one to blame except themselves.  Catherine had always been there loving them, and they were no longer sure she would stay with them.  Rhys and Logan had a lot of hurt to make up for, and would stop at nothing to convince Catherine she would always come first.MB has done it again!  This time the story is told from a different angle.  It doesn't start at the beginning of the relationship, but instead after they have been married, and the problems they are experiencing.  Phenomenal story with a lot of heart.  Well written, and very strong characters keep you involved from the beginning.",Stay With Me,1212624000,48,48,5,1
"I do agree that I would like to have spent more time with these characters. I was very bummed when it just ended, and i do agree it could have used more depth. But I really loved these characters. For what they were, in the length given, they popped. Book reads very much like a brilliant fantasy. Like all her stories so far, the story has a sweet quality to it, but very hot. I thoroughly enjoyed it for what it was and look forward to more from this author.",Another great story,1300320000,0,0,4,1
Just enough of a read to make a lady have a hot flash but not too lenghty to read right before going to bed.,A quick hot flash,1367193600,0,0,5,1
"Life on the Old Plantation in Ante-Bellum Days is well written and well researched.  It is an accurate historical account, and I recommend it.",Great read,1387584000,1,1,5,1
"Adrian is such a damn goofball, ""but my mate is inside."" He ran his hand over her bottom. ""Hmm, a thong? I love thongs."" He sighed happily."" Like Max and Simon he's a possessive one when it comes to his woman, ""mine,"" he growled, spilling inside her, his teeth clamping down on his mark once more."" Although I liked this book I have to say I liked Max and Simon's more.",Adrian,1383436800,0,0,4,1
I almost didn't get this book because of the cover but since it was double 'LL  I did.  As always the author came through.  Good book and characters.  The plot was interesting,Irish luck,1371513600,0,0,5,1
"Read. I enjoyed this book from the very first page. Its full of excitement, action and adventure. And of course plenty of hot steamy scenes. Kudos to Kate on this book.",Very Good,1352592000,0,0,5,1
Things every woman secretly dreams would happen. I would recommend for a quiet evening at home so you can go to bed with dreamy thoughts,fantasy thoughts of love but sweet for us to read and dream!  :),1393027200,0,0,5,1
"Rising Tides is a beautiful and heart wrenching love story that is worth every bit of 5 stars.  As will all of Maria Hooley's novels, the story captivates you and is impossible to put down.  For Kelly and Tyler love can conquer all.  Keep the tissues nearby - they'll be needed.",A new favorite,1265414400,1,1,5,1
"At first, I didn't know what to expect from this book.  I thought it would be your typical survivor story but I was so wrong.  This is a book that had me sad one minute and cheering the next.  I'm not going to lie, at times it was hard to read--this is a very heavy subject. There were some very intense scenes that shocked me, especially because they really happened.  It's so hard to imagine living a life like this.  I wish it is was a work fiction and that this wasn't a real part of our history.",Hard to believe that this is a true story,1398902400,1,1,5,1
"I bought it to reread Time Machine, War of the Worlds and a few other uncertainly remembered novels, some read and others seen as movies.  Few typos.",Good value,1378339200,0,0,4,1
The ER is fulling up with different patients from the snow. One ER doctor has a feeling that the wrost is yet to come when a forgotten patient is brought in. The patient he not only knows but was married to the women. During her hospital stay they fall back in love with each other and has asecond chance with their true love once again.,twice at a change for true loe,1355011200,0,0,5,1
Wasn't sure what I was getting into here but it was free!  Interesting main character and fun writing.  I liked the mix of humor and bit of mystery.,Fun read,1367798400,0,0,4,1
I loved the story.  I am looking forward to the second book.  I hope it will be available soonI like that Amazon books are affordable and that I have so many to choose from. Thank you Amazon for the greatselection!  GINA,Believe in Magic,1350777600,0,0,5,1
"Irish author and poet James Lawless was born in Dublin, read Irish and Spanish at the University College Dublin, followed by honors studies in Communications and Cultural Studies at Dublin City University. He has been both a secondary schools teacher and a guest lecturer as well as volunteering for social concerns organizations. His highly successful career has been molded by not only his gifts as a poet, a writer of short stories, and a novelist (he is widely published) but also by his concerns with humanitarian issues and political histories. He currently has homes in both County Kildare and West Cork.FOR LOVE OF ANNA, Lawless' second novel is a story of love, ideology and corruption. The author wisely introduces his own summary of the novel, guiding the reader to the important themes: ""There are three main strands running through this novel. Firstly, it may be read as a poignant love story - Anna is a ballerina with whom the main protagonist, the university student, Guido van Thool, falls in love. But Anna is also an acronym for Anarchists of the New Age, which brings us to the second dimension of the novel as an ideological story positing ideas in the mind of the philosophy student Guido, in the wake of the collapse of Russian communism and the dilution of oppositional politics, on what alternatives there are to the all-devouring monolith of corporate capitalism. Anna wants to steer him away from this sort of 'dangerous' thinking, but his friend, the anarchist Philippe, keeps goading him. Paralleling the lives of the lovers is that of a corrupt judge, Jeremiah Delahyde (the third strand) who literally crashes into the world of Guido and Anna on a fatal New Years night."" Anna's death at the hands of the drunken Delahyde in an auto `accident' sets into action a line of revenge by Guido - a move that ties the three threads of the novel together tightly. Love, passion, philosophy, the arts, devotion, anti-globalization marches all play major roles here. It is an engrossing novel that marries a passionate love against examples of what power does to people, how a single turn of events can create a chain reaction of incredible proportions and leads even the most nave of people to act in unimaginable ways.Lawless writing is mesmerizing. Once he establishes each of his characters he has seared them on our minds, and all the complexities of the interaction of human love, the exigencies that corruption consumes power, and the even greater issues of morality become increasingly focused until the novel's brilliant end. Highly recommended. Grady Harp, February 14",A searing story from an increasingly impressive Irish writer,1391299200,1,1,5,1
"The Belkin Neoprene cover is a slip cover that looks a lot more expensive than it costs. It is durable, roughed, and slim to fit the Kindle DX. It's great to stuff into luggage or to carry in a briefcase or computer case in travel and light enough to be carried with the DX by itself.",Excellent cover for the price,1302652800,0,0,5,1
This was the first piece I read by Jon Merz that was not part of the Lawson series. It was an excellent choice and will appear on my list of favorite novels read in 2011.So far it is my favorite novel by Jon.,One of my faves read in 2011,1324598400,0,0,5,1
"Coming of age is a difficult time, no matter what our age.  We are all seeking that moment that defines us, explains us.  Did we miss it?  Or are we still searching?",Rite of Passage,1364688000,0,0,4,1
I gave this book 4stars because the ending actualy suprised me and that does not hapen often. This is a great book if you want a emotional read. Have a box of tissue ready because the ending will make you cry because even though you no its coming you dont realy no the impact its going to have on the story or you. So b warned if you dont want to cry dont read this book.,not your classic tear jearker suprise twist will make them fall.,1396396800,0,0,4,1
This was a great story and the characters were easy to like. As for the hero...wish he were real! I am hoping for more stories like this from the author.,Loved this story.,1384473600,0,0,5,1
"I expect more from a book from the publisher, Ellora's Cave.  I would not call this a book, as it only has 66 pages.  It is not a novel, but a novella.  I enjoyed it.  Gargoyle is a good strong hero choice.  I liked the main characters.  I would have liked more adventure.  It seemed like it was going there but then the 'chase' was over.  I would have liked more from the 'bad guy'.  A flashback, or extended backstory, of how the curse was laid on Cray would have helped immensely.",nice premise,1338595200,3,3,4,1
This book is definitely more focused on the romantic loving relationship of the characters. This book has action and adventure but it is not the focal point. I recommend this.,Winter's kiss,1396483200,0,0,5,1
"I still can't believe the low price for this story...do not assume that the low price equates to low quality...far from it!  Though set in a post-apocalyptic world that has seen civilization reduced to simple survival, it is not dismal.  There is much hope, especially expressed by those who must learn to persevere and endure, finding a way to reconnect with humanity again.  The romantic tension is intriguing and exciting between the central characters, but what moves the story forward are the questions that naturally arise:  What would those who survived after a global collapse do?  How do they begin to rebuild?  Can humanity endure?  And yes, even the cheesy, can love overcome all obstacles?  Ultimately, these ideas are what resonate most and make this story a keeper.  Try it.  You won't regret it.",What a deal for so much more...,1326153600,0,0,5,1
The rock is her father's head!The hard place is her werewolf lover!I'd take the lover any day!A rollicking love story with lots of quirky twists.A light but fun story!,Caught between Rock and the HARD PLACE!,1302393600,1,1,5,1
"This is the coolest detective ever-next to granny one.  The story line isn't all that creative but you will find yourself rooting for the ""hero"" just because.",hilarious,1367971200,0,0,5,1
"Love this author and look forward to anything else she writes. Wish I like the wolf series, but just not into that.",good,1363046400,0,0,5,1
"I read What a Catch before this one and loved it, so I figured I'd give Pitcher Perfect a try because I loved Allie and Alex's friendship in What a Catch. They totally understand each other and I love reading the dialogue between the two of them.I loved this book, but I have to say I enjoyed What a Catch more. I love the relationship that Allie and Alex share better in it and I think Scott is her soul mate. I also felt it was like the author was trying to hurry up and end the book. I found the end sort of happened pretty sudden. I would have enjoyed a little more to the ending, it feels like I didn't get the closure that I did in What a Catch.",Very enjoyable but felt kinda cheated,1319932800,0,0,5,1
I lost so much sleep reading these stories. I just could not put down the kindle. I had to keep reading. Thank you for a wonderful adventure.,Wow,1394841600,1,1,5,1
"J.C. Wilder has presented us with an intense book which grabbed my attention at the first and never let go. This contemporary romance had a sensuality score that shot through the roof. This definitely is not for the timid reader. For the adventurous reader, however, this is the book to read.Wilder's characters were vibrant, likeable people which kept me turning the pages. The myriad of supporting players in this book meshed together to create an above-average saga. The storyline pivoted around the long-time love story between two people who couldn't quite forget the other. Nine years left a time gap, but one Wilder was able to capture in her unique way.I highly recommend this book to anyone who enjoys reading a sizzling romance with lots of twists and turns on the way to its happily-ever-after. You will not be disappointed. _ Brenda Talley",5 Hearts from TRS!,1280448000,1,1,5,1
"High school teacher Kelly Finch is furious when Mr. Hallstrom, the principal, tells her that her class will be used to search out active gang members in the school. She is partnered with Lieutenant Jared ""Mac"" McNally whose arrogant and cynical attitude just rubs her the wrong way. If only he didn't attract her so much she could concentrate on what needed to be done and actually get the assignment done.Mac immediately rises to the challenge when Kelly protests against using her class for his operation. She sees him as a judgmental person who is out to trap her students before they've had a chance to escape their terrible home lives. Their tempers rise as they both refuse to back down, but so does their passion. When they disagree on a certain student, Kelly lets her pride influence a decision that could put her in grave danger.Covert Lessons by Mari Carr was an interesting read. The storyline was fast-paced and easy to relate to. Mac and Kelly's tempers soon give way to a push and pull passion they try to put off in order to keep up professional ethics. When they spend time together, learning the backgrounds on Kelly's students, a deep friendship and bond is formed. The sexual chemistry between the two characters eventually explodes and it is scorching! I loved the flow of the story and the ending was thrilling. I could not put it down. Ms. Carr did a fantastic job.GiannaReviewed for Joyfully Reviewed",Covert Lessons,1269561600,1,1,5,1
