reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
"A few of the characters are a little ropey. The heroine rather unconvining. Yet the overall story is rather fun and a good read. Davis's writing of the dog, Carstairs, is very enjoyable. But a mystery anyone can enjoy.",Curious but enjoyable,1342051200,0,0,4,1
"This was a very touching book, dealing with two people who had a lot of scares to overcome and were able too.",Liked IT,1352073600,0,0,5,1
This short story was oh so wonderful!!  I loved it!  This is another author that proves you can write a story with substance in under 50 pages.  Very well done!,Pleasantly surprised!!!,1338076800,0,0,5,1
"The Classmate Murders is a fun and clever mystery. The story is written mostly in narration style, which works perfectly with this main character. You can almost hear the character's voice as he tells the story and adds his own brand of humor.Jim Richards is a regular guy, who is mature, divorced, and living with his parents to help take care of his dad. When he finds his long-ago high school classmates are being murdered, he and his friends step in to try to find the killer and protect Penny, his new-found love. I have read many books with female civilians getting caught up in a murder mystery, but this time it is a man who noses his way into the action. The cops don't like it - until he comes up with some interesting clues. I enjoyed the variety and personality differences in the characters. It is also fun to read about people closer to my age.It is a reminder to younger people that love can bloom at any age, but I thought the romantic antics started to get in the way of the mystery. Eventually it got back on track and came through with a satisfying wrap up to the case.  I especially enjoyed the last part of the book that sets the stage for the following books.This is an enjoyable and distinctive kind of mystery.",The Classmate Murders,1280275200,2,2,4,1
"I would highly reccomend this book. It is definately worth more than what I paid. I felt like I knew the characters. They had depth and the story was sad but sweet at the same time. Emmy is the main character and she falls for these three brothers at an early age. She doesn't want to choose between the three of them and after being abused most of her childhood, she asks the three if she can be with them. Tagg and Greer the older two turn her away and the younger Sean wisks her away and marries her. She goes on the be a singer. After a few years Sean is killed by someone all the guys are familiar with but do not realize that he is mentally unstable. Tagg and Greer find Emmy after a year of her grieving over Sean and want her to forgive them and take them back. The person responsible for Sean's death returns to finish the job and Tagg and Greer have to find her before its to late. This book is well worth the money..",Never wanted the story to end....,1331942400,0,0,5,1
"C.D. Ledbetter did a great job of making this a very interesting read. Good character development and nicely done so that you really couldn't guess what what going to happen, which I appreciate.",Good plot and nicely done.,1362355200,0,0,5,1
"Before I say anything, I will say that I am a bit of a book snob in that I'm very particular about the types of books I really enjoy reading. That being said, I enjoyed this book. I read it in one sitting the other day and while there were a few parts I think I would have enjoyed had they happened a tiny bit differently, I was not disappointed at all. I would definitely recommend this book if you're looking for a quick read that will keep you interested when you're looking for a way to pass an afternoon. I would read it again for sure and will probably be looking for more things from this author soon! :)",Good way to pass an afternoon,1349481600,0,0,5,1
"Jane Butel is pretty well known in the Southwest, both for her cooking school just a couple of miles from my daughter's home in New Mexico and for her PBS show, ""Jane Butel's Southwest Kitchen.""  The recipes inJane Butel's Best of Mexican Regional Recipesare without a doubt the ""real deal""  and most of them will be easily made, though those who live outside the Southwest may not be able to acquire Huitlacoche at any price and will likely have to order masa online.Highly recommended!",Muy Delicioso!,1331683200,9,9,5,1
"While I wholeheartedly agree that the lenghth of the book is disceptive that should not detract from an excellent story.  Give the publisher hell they deserve it.  Back to the story, it was great.  The author explores the fact tha HEA does not come without set backs and challenges.  The love of Z and Bella proves worthy of these challenges.  The story of the plastic surgeon and his wife was beautiful.  They are characters worthy of the series.  Inspite of its length the story rates a great read.",Loved It,1389398400,0,0,5,1
very nice story about  a girl making it big and not letting it get to her head. a little preachy though,nice,1369958400,2,2,5,1
One of the best books I've read in a long time and I read all the time. Characters were realistic and funny. The story was fast paced and the book was very hard to put down.. I need to sleep but I can't until I've downloaded the next book.,Great book,1367452800,1,1,4,1
"I've read all his series, Skylark, Lensman and Family D'Alembart Series multiple times. this one had some stand alone stories, I presume that preceded the above, that I hadn't read. I always enjoy E. E. Doc Smith.",typical Doc Smith,1357516800,0,0,4,1
"9 books in the series and the next one is better than the last. Doesn't disappoint. LOVE every book, great series. MUST read! Hot Hot Hot!",Holy Smokes,1378771200,0,0,5,1
"Alice, who is 12, finds herself changing, then finds herself accepted into the prestigious Nocturnal Academy. Turns out she's actually becoming a vampire, and the school is for creatures of various sorts.She's also the victim of bullying and it continues to get worse. Her father is living with his girlfriend. A girlfriend who just happens to have opened a gate into the Immaterium, a place of very evil creatures.So Alice has to adapting to her changes, deal with her father's evil girlfriend, and stop a full-scale invasion of the Earth by creatures from the evil dimension while, at the same time, avoid being killed by the bullies who have becoming increasingly violent. It all makes for an extremely good read.",Fascinating series begins.,1361577600,3,3,5,1
"I started reading this book and wondered if the guy would ever get his life straight.  I felt sorry for him, I worried about him and then I was angry that he was making the same mistakes.  As I read more, I started to understand why he was repeating the cycle.  Really it was no different than someone being abused, then dating someone abusive, you do what you know.  The change that this man made, was awesome and the lives he touched.  When I got to the end of the book, I was heart broken that he did not get to do more.  Very good book.",Amazing journey,1356393600,1,1,5,1
Wow this is a really great book it is only the beginning so of course it is only going to get better and if it does it we be the greatest yet that I have read. So on to the next book. This is a great book.,Only the beginning,1402185600,0,0,5,1
"Wow!  This is a fantastic young adult story that was so emotionally moving, my heart literally ached.  I cried at a few places in the story.  I could not believe that what was happening!  I got very involved with these characters and am totally on the hunt for the next part of the story.  This story has romance,  adventure, a new way of looking at Knighthood; it has everything you could want in a fantasy adventure story.This is the first story I have read by this author, and I have to say she going on my must-buy list.  She drew me into the story and kept me up way past bedtime when I should have been reading several nights in a row. Thanks so much for letting me read your book, Nicole; you gave me a real treat in this story.",adventure,1385596800,1,1,5,1
i read it fast.historical novel with a sad endif you like the 1930 to 1933 years of germanythen get it,love story of a jew and a catholic in 1930 germany,1323043200,2,2,5,1
"great, well written, way too short thorough, would have loved for this to be a full length novel. hot steamy and a great story line, cant wait to read more from this author. Note if you like this type of story, check out the other authors for Ellora's Cave, they are all great reads !!!!",way too short,1357171200,1,1,4,1
Great reads. I am still working through them.  Every thing from his travels abroad to stories of his childhood.  Thoroughly entertaining reading...,Classic works of Mark Twain,1386892800,0,0,5,1
"This book was short and hot!  It was a super-fast read for me and I really enjoyed it.  I liked the story line, it wasn't a typical template and that really kept me interested in the story.",Steal Me! Hot and Good,1404259200,0,0,4,1
"This is a great story about a young man who, despite his awful lifestyle, finds God's help and favor. There is a lot of first person narrative in this book. If that bothers you, you might not like it as much as I did. The story is told through the eyes of a fourteen year old boy. This is the first of a series and in my opinion you should read the books in order. I had a chance to Beta read the third book and parts of it were pretty confusing without reading this one first. The author, William Woodall was gracious enough to give me books one and two. I am so glad. This is a refreshing fantasy written with a Christian view. I give it 4 stars. A good read for ages Jr. High and Up.",Refreshing Fantasy with a Christian View,1401580800,0,0,4,1
"This started off a little...haphazardly.  I wasn't sure of some of the phrasing and even had to read a line or two twice.  But the characters were very interesting, and the plot was quite intriguing.  The flow evened out perfectly and the first story was satisfying--I should have known, as is the case with a truly talented storyteller--this book would only get better.  Each story has its own flow--beginning, middle, end, and the book as a whole also has some great character growth. This isn't so much a collection of short stories as it is a set of adventures involving two (or more) great and funny characters.  There's wit, danger, intelligence--and most of all, Fun.  I loved it.",What a Delight,1271462400,1,1,5,1
I enjoyed reading this book.  I giggled and picked it up back up whenever I had the chance.  I enjoy each of the characters and the story line. Easy read and recommend!,Entertaining,1370995200,0,0,4,1
"As other reviewers have stated, I went looking for a vampire story and found one!  This storyline was different in ways stated so clearly by other reviewers and that made it very appealing even though it was very dark.  The changing of Two took a long, physically and emotionally demanding time because of her heroin addiction.  But, her change became the catalyst for positive development in her new family and in her new found life.  A powerful and griping tale.",I went looking for a vampire story ...,1309910400,1,1,5,1
"This is a quick and excellent read. It was very well written, with a plot twist at the end. Edwin has inner turmoil about his true sexual desires. He also has issues sleeping, having the same repeating nightmare each time he falls asleep. This nightmare has plagued him for as long as he can remember. When is awake, he can recall how he felt from the nightmare, but the details of it are just within in grasp.Edwin is traveling by train with his sister, Alma and their mother to where Alma's betroth lives. A chance encounter with Satori, another traveler who is a illusionist changes his world up side down. Has Edwin finally met his perfect match? Just when you think you figured out everything, you will be thrown a plot twist. The ending was very good. It was pleasent to have an ending that I was not anticipating.",Very well written,1358899200,0,0,5,1
Go Jane! I want to read more. I want to see where Jane is heading with this adventure of hers.,OMG,1365465600,0,0,4,1
The author has a very simple way of writing which makes this a light read. He did a good job developing the characters.mthe only issue I have is that sometimes there is too much detail on unimportant things and not enough detail in the action.Overall a great story.,Great story,1358899200,0,0,4,1
"Boy meets girl story.  I loved the connection between Piper  and Granny Falkner, and The Sexton Sisters' Secret Guide to Marrying a Good Man.  Lenny Kern next door nosey nudge is funny.  Lots of chemistry between Piper and Ian.  If he's wearing a ring  BEWARE.  I enjoyed reading this story,  a little bit of everything that tickles your fancy.",An Odd Engagement,1372982400,0,0,4,1
"A very informative book. The recipes look delicious plus it has in depth instructions for preparation, which is a rare find. I like Mexican food, but sometimes the instructions to prepare the dish can be confusing. Not so with this book. My first recipe to try will the the Tres Leches Cake. It looks fabulous. I highly recommend this one.",Great Mexican Cookbook,1329350400,7,7,5,1
"I don't know which book is best, this one or Melder. I enjoy knowing more about Mason and the bond mate who loved him and why he was part of another's destiny in Melder.",Siren or Siryn?,1360195200,1,1,5,1
I fell in love with th characters.  I cannot wait to see how the next book goes.  Valentine or Venturi?,Prophecy,1381017600,0,0,5,1
"This magazine has been around for years and now you can read it on your cool, new, chic Kindle.Very nice ! No pesky ads !!Way to go Amazon and Reader's Digest !Thank You !Highly recommended !",A Magazine Classic for Kindle,1203984000,11,11,5,1
"Wow, after reading a few freebies, this book was a welcomed change of pace. Definitely kept me on the edge of my seat.I couldn't put it down. Read the book in two settings. Can't wait to continue the series...",Unexpected,1369008000,0,0,5,1
"Enough Good News is written by from best selling author of Religious and Liturgical Fiction ~ Audrey McKay; this book is a delightful story with a refreshing honesty about a group of friends who are living their daily life but some situations became overwhelming and they have to decide to depend upon their freewill or go to the Almighty to seek for solutions. Each Character in one way or another has experienced trauma in their personal lives and leery about believing in the unseen Supreme Being. The author adds references of Biblical scriptures throughout the plot.The colorful characters have some dark secrets that are hidden in the dark and until they are brought to the light, the guilt is too much. There is suspense, twists and sentimental events in this story. It is a fast pace story about lawyers and their cases they are assigned to work on. There is a blossoming romance, babies, children, family gatherings and Sunday services. In all an entertaining Christian tale about a loving family and friends all coming to their own destiny of being saved or not. This story involves two main characters and their work and possible love relationship blossoming they are Sidra and Jensen who are wounded adults and other characters; they all are struggling through their own issues.Question to ponder; will the two Sidra and Jenson and their friends be able to worked through their issues and become closer to the Almighty or go away from Him this dilemma added into the mix, makes one wonder about their own spiritual destiny. The writer's stories are honest and intense; you will have to find out for yourself by going to the link below and see her descriptions and videos. This author also wrote other books and here is the link to follow; and it has some cool videos to watch. So if you are in warm but intense stories this author may be who you are looking for to be put her books on to be read list. [...]","Intense, honest, life situations, and decisions.",1331510400,0,0,5,1
"Well, it obvious that i am going to like the book since it got me to stop smoking... However must say that it is not a gripping read, since i got a bit bored through the book. But like i said, his brain washing techniques worked and for that i am grateful.",Allen Carr's Easy Way to Stop Smoking,1402531200,0,0,4,1
I loved this book it is filled with a twisted plot and keeps you guessing the whole time with a little bit of a love triangle too.,I absolutely LOVED it Can't wait for the sequel,1305072000,3,3,5,1
"Relentless is the 5th of a series of six books by Jack Campbell that collectively tell the story of Captain John Geary and his command of the space fleet which belongs to an Alliance of worlds occupied by humans.  The  books in series order are: 1) The Lost Fleet: Dauntless, 2) The Lost Fleet: Fearless, 3) The Lost Fleet: Courageous, 4) The Lost Fleet: Valiant, 5) The Lost Fleet: Restless, and 6) The Lost Fleet: Victorious.The Alliance has been in a state of war for 100 years with another group of human worlds called the Syndicated Worlds, or Syndics for short.  John Geary was thought to have been killed in the early opening attacks of that war.  In reality, he escaped certain doom in a survival pod launched from his Heavy Cruiser.  He was placed in a state of hibernation, with the expectation that he would be picked up in a few weeks, but something went wrong.  The emergency beacon on his pod failed, and he drifted until he was accidentally found 100 years later by another Alliance Battle Cruiser.He was revived and found himself thrust into command of the entire Alliance Fleet (which was lost deep behind enemy lines) and expected to miraculously get the Fleet home safely and to put and end to the war once and for all, and he was to do this against the overwhelming forces of the Syndicate Worlds.Compounding his problems is the fact that he must deal with a group of rebellious officers among his own crew, a love relationship that can not be acknowledged, politicians at home who want to arrest him when he gets there for a crime he has not committed and for which there is no evidence to suggest that he ever thought of committing it.  And if that were not enough, he also has to deal with an unknown enemy with unknown technological capabilities that is known to exist just beyond the border that marks the extreme edge of Syndic space.If you like SciFi that's filled with space battles based on reasonably thought out tactical plans and strategies, this series may be for you.  It is much closer to reality than the Lensman series, though I will not say that is a better or worse story line.  That is for the reader to decide.",Relentless,1283817600,0,0,4,1
"This series of Dr. Thorndyke mysteries were just as good as previous I have read.  I did not want to stop reading a book until the last page and the mystery was solved, and I was never disappointed.","Dr. Thorndyke Mysteries Collection, Volume Two",1371600000,0,0,5,1
This book is a good read for lovers of romance and the author I good at it my only complaint is that she makes all the females so weak and I would love to see one with a bit more back bone other than that a good read,romance,1366761600,0,0,4,1
I enjoyed this blend of police and paranormal. I found the concept of a physic police force with different talents quite unique. The characters were quirky and fun and the murder case interesting. Victor and Jacob were very appealing and not your typical cop characters.I have seen many excellent reviews for this series and many five star ratings given. I am looking forward to reading the rest of the series and seeing if it grows on me more.,Blend of police and paranormal,1367712000,0,0,4,1
"""Journey to the Center of the Earth"", like most all Jules Verne stories, are some of the all time greatest adventure classics. I saw the old movie of this book long before I ever thought about reading it. But, as it is with most books made into movies, the movie can't do the book justice. As this mixed group of characters, all with different backgrounds and motives, venture down into a cavern in search of the unknown, the plot thickens and the stories unfold. I will not ruin the story for you, however, ""Journey to the Center of the Earth"" is a must read for those who love adventure and a book with edge of your seat mystery, excitement, and intrigue. This is a 5 star book, and if you listen to it in the audio version, or pick up the actual printed book, you will find yourself not wanting to put it down. Highly recommended for all ages from preteens to the elderly who have never, unfortunately, ventured into the world of Jules Verne. Happy reading!","""Journey to the Center of the Earth"" what a classic",1375574400,0,0,5,1
"This is a hot book. Lauren is just looking to blow off a little steam one night drinking with her girlfriend little did she know that night would lead to one rockin hot night with two men that can make her melt with just a look. If you are looking for a book to definitely heat up your night or day or whenever you read it this is it. Well written great story line, and characters are definitely believable",hot,1355356800,0,0,4,1
A must read. I loved the way it was written. It pulled me right into the story and made me want more...speaking of I need to get my fix from book 2 Primal Attraction.,A must read!!,1381363200,1,1,5,1
"Start at the 1st book in this series and you'll find yourself wrapped up with the characters, the descriptive scenery of the areas and Henry Wright himself.",I like it,1364688000,0,0,4,1
"Pat Anjali is the da man of an overview of spiritual practice, from an Indian perspective 600 AD.  (or is that 800 Ad?)The most controversial part of PJ, imo, is he discusses at length the Siddhis or powers accruing from SP.But the definition of SP, according to Pat is in the opening:Yogaham chitta vritti narodaham.Yoga is the stilling of the thought  waves of the mind.orcloseness to God is a result of clearing out childish distractions of the mind.A must have book on every learned person's book shelf, but see another reviewer's comments on the translation - evidently theKindle is crap, or scholarly quality.SO - buy the book, and avoid the Kindle.",classic by the master,1395532800,0,0,5,1
"I have a version of ""Star by Star"" that does not include the novella ""Recovery,"" so I downloaded this book onto my Fire.  ""Recovery"" tells of Leia's recovery after she was nearly killed in ""Balance Point.""  If it was meant to tell the story of the healing of Han and Leia's relationship, it surely failed.  There was far too much action to attempt much more than a few brief moments or reconciliation.  They have a deeper understanding of each other but not much time to work on it.Is it a necessary read?  Not really.  I could have skipped it (I actually did) and not miss much.  It felt like the extraneous part of a book that had been edited out, like in the DVD's, where it's billed as the extras.  People pay to see those extras.  I did.  It was worth it, but probably not to everyone.","Not a necessary read, but I liked it",1342742400,0,0,4,1
Loved it! Just came across this author and am searching for more by Ms.Jefferson story had me glued to the pages lol,survivin the game,1368057600,0,0,5,1
"This is a pretty interesting Star Wars short story that took a little bit of time to get into it. When I did finally get into it, it was just about over with. Then when I go to the other short stories that are suppose to be in chronological order, while they are about the same subject with the same people, they do not follow the same story. Each one started a completely new story, I wish it would go along with the story instead of jumping years at a time. Also half of the book that you download is trying to get you to read an excerpt for a completely different star wars short story or novel. This can really get quite annoying. This is interesting to read and entertaining at some level, but try not to get attached to the story too much....",Kind of Interesting....Kind of Not...,1327363200,0,0,4,1
This author has became all time favyou will love this book as will you love all the others read them in order for the best understanding but still great read,love it,1369008000,1,1,5,1
"This book contains 3 short stories and an intro to get to know the two main characters, Wistril and his assistant Kern.  Wistril seems to be a pretty powerful wizard who has taken an very strict oath on non violence.  No matter the situation he cannot use magic to harm others.  This leads him to have some very creative solutions to problems that most wizards would solve with a simple fireball or lightning bolt.The interaction between Wistril and his assistant is always a source of amusement with Kern having no idea what Wistril is actually up to most of the time.  I will agree with another reviewer and say that I would have liked to get to know the characters a bit better to enjoy the stories more.This is the first book I have read by Mr. Tuttle and I can say that for sure I will be looking into more.",Wonderful short stories.,1295049600,1,1,4,1
These are very thought out and well written books. A good balance of action and romance. I will be looking into this authors other books.,A great read!!!,1372204800,0,0,5,1
"Just what I wanted in a Science Fiction Novel.  Easy to read and understand.  Action and story are all topnotch. Recommend to everybody who likes SciFi.  May have gotten the reviews out of sequence when reviewing, but all three novels have been exceptionally well written and I hope the author has more out there to add.",Galactic,1334361600,0,0,5,1
I would highly recommend allof the Henry Wright mysteries. They are fun reads and will really hold your attention. I find them intriguing.,Love it,1396483200,0,0,5,1
"With love you can get through almost any thing. That's what I got from reading this book. The first book that I've read of this author. But after I finish this review, I will be looking for more from this author. The relationships, the love scenes, the interaction with others were all believable and fit the situations. All three characters were well developed and real. In short I love this book from beginning to end.",With love,1378339200,1,1,5,1
"A wonderful look at our western heritage. Unreal how one man could do so much in his lifetime. A good, easy read.",Buffalo Bill,1371168000,0,0,4,1
Couldn't put it down. I want a Finn if my own. I could be someone`s Esa. Look forward to reading more.,Loved it,1386028800,1,1,5,1
I stop counting how many times I've read this book. Eve Vaughn is one of my favorite writers and I am never disappointed with her books. Perfect story to satisfy my sweet tooth.,One of my favorites of all time!,1374710400,1,1,5,1
"This is my favorite of the Westernwind series so far.  It's got action, it's got romance, and it has suspense, who done it? I really liked the dream sequence, a little bit of old time in the midst of a sci-fi adventure.",Couldn't put it down,1366588800,1,1,5,1
"Lorna and James are both doctors and also exs.  James has tried to find her after 10 yrs. of separation.  An emergency has the hospital in rushing mode.  A multiple vehile accident has them in high gear.There is one last transport to the hospital by ambulance, that was a distance from the scene of the accident.  Right away James is shocked by the patients ""Toe Nails -(pink)"".  This is Lorna - his ex.Lorna happened to be driving to a job interview, when she was caught up in the vehicle pile-up.  She is in poor shape when she is brought in, but of course pulls through.As the hospital is so short staffed at the time she ends up filling in an application and being on staff at Jame's hospital.  She also is staying at his apt. to recoupurate.  Happy ending as usual.",Lots of hospital action.,1363824000,0,0,4,1
This book was spectacular. Enjoyed all aspects of it. Love scenes were great the interaction between all parties were believable and fit the situations. I will look for other books from this author.,Love known,1378771200,0,0,5,1
"The breeds have really got me into something thatI would not have picked up before.  And boy am I glad I started this on a recommendation of a friend.Hot, Hot, Hot!  Lora Leigh is quickly becoming a favorite author!",Wow!,1351468800,0,0,5,1
The story pulled me in from the opening scene and didn't let go until the end of the epilogue.  An excellent example of what a short story should be.,Unique take on the La Llorna legend,1360454400,0,0,4,1
"I recommend this rating because this book is the BOMB. There is no better she could write and write about every one in the family and when you think a young girl or man is being left to dry there she comes up with a another scenario . It is really captivating . All the books are good and not a put down .No finish reading all as yet but I recommend them anyway for any age young, middle age older there is something there for all of us.",Westmoreland Series,1401062400,0,0,5,1
"I liked this one.  Heroine had a backbone, and hero actually had to work a little to earn her trust back.  I liked the writing style, and the way the flow of the book--it put the story more on the believable side for me.",Very Entertaining,1390521600,0,0,4,1
"That is a difficult combination to obtain, but it is done and done well!  I will really read this repeatedly!",Steamy and poignant!,1395878400,0,0,4,1
"I really enjoyed this book.  I thought it would be the standard -woman gets pregnant and the father has to convince her to marry but she keeps saying no.  This time I understood her reasoning.  Considering her past, it made perfect sense for Lilly to be cautious about giving in to her feelings and to trust and feel hope again. This one makes you think.  Everything is not always black and white.  Very good read.",Wonderful Read,1291766400,0,0,4,1
"It was an interesting read, it was written by his sister and I really liked her impressions and feelings you can feel they were close-nit family. It is so captivating to read about the early church days and the struggles, and hardships they were able to overcome.",Interesting Book,1381017600,0,0,4,1
"This is another one of Lora Leigh's books that I love.  She really gets you into the moment and she also has a story behind it.  It is not to short, but not to long either.",Love it.,1365033600,0,0,5,1
"I have read a few of Karen Erickson's books previously and overall she's a pretty good writer. I enjoyed this book, but it wasn't something I was thinking about much after finishing it. Not a huge amount of depth to the heroine, I had some trouble relating to her with her need for useless spending, but she did have great chemistry with the hero and I liked that there wasn't a huge ""end of the relationship"" moment like many romances, rather the characters progressed in their relationship without tons of drama. Overall a good read and I would read this author again, the rest of the series would be worth checking out also.",Good Beginning To The Series,1307404800,2,2,4,1
"As a young child I learned about Sci-Fi by reading the books written by authors like Andre Norton.  I read everything she wrote and cherished the stories my whole life.  When I first got my Kindle she was one of the first authors I looked up on Amazon.  I still own all of the original paperback books from the 1950's but I wanted to read them on the Kindle.This is one of the best complete collections of her works on Amazon but I purchased several just to make sure that I covered as many stories as possible.  Her stories about time travel and outer space fueled the imagination of many young people.Of this collection my favorites were:The Defiant AgentsPlague ShipThe Time TradersVoodoo PlanetThey are all good stories and you will enjoy them all.  She wrote so many good stories but this collection is just a start.  I wish some of her other books were available in collections or even available in Kindle format.  She wrote 161 books either alone or as a co-author.Many of the stories in this book may seem dated but they are still enjoyable and they bring back good memories.  My hat is off to the Queen of Sci-Fi, I still remember her contributions to my imagination from a young age.If you liked classic Sci-Fi then get this book as you will enjoy it!",Outstanding collection of classic Sci-Fi tales by one of my favorite authors!,1337385600,0,0,5,1
"Action pack, love triangle, suspense, it was awesome, I just loved this book, F E Heaton did beautiful work with this one A plus",Loved it,1372118400,0,0,5,1
I got this as a freebie on Kindle. Having never read this series  was a shocker for me. I mean where the heck have I been??!! Masterfully written. The characters are very intriguing as I watched them grown separately  and then together. I will be recommending this book as well as getting all of this series in Kindle Form!,Model Husband,1346457600,4,4,5,1
I enjoyed this book very much. From the start it was entertaining. The story was enchanting and kept my attention.,This book is a must read!,1401062400,0,0,5,1
"I read this entire series and really enjoyed them. This last book was better than I thought, based on the reviews I read. Wasn't really necessary to go along with the rest of the series, but I enjoyed it and usually, I like to read all the books in a grouping. I read books so fast that sometimes by the time I write a review I need to go back and jog my memory. This is definitely worth the read and especially if you have read the rest. I cant say its the best of the bunch, but try it.",not bad,1362096000,0,0,4,1
This was the first of Mr. Sides books i had read. His style of writing and attention to detail are superb. I greatly enjoyed it and have purchased the rest of the series based on this one book. If the Peacekeeper makes its way through south Alabama I for one would be honored to join.,First book of an excellent series,1301270400,4,4,5,1
"This review is for the Kindle edition ebook.Disclosure:  I was asked to do a review of this book by the author.A good story about wizards and dragons for all ages.A 14-year-old girl is trying hard to believe what her father has told her about Kimyra. When a creature she has never seen shows up, she lies so that she can have her own adventure. This is the second book of the trilogy.The heroine is a strong-willed girl, who has decided to have her own adventure. This story is exciting, fast-paced, and might have you holding your breath while some of the action takes place. It has all the elements of the first story, but the heroine has much more self-confidence. The description of the shadow world of Kimyra was excellent. I was not ready for the story to end when it did.Rick Just writes because stories are in his head, and need to come out. Good books aimed at teens and young adults can be hard to come by. This story shows the young reader that persistence can overcome the challenges in our lives, even when those challenges seem to be overpowering.I would recommend this story to teens and young adults. It is a very well written, fun to read book. If you have not readWizard Chase (The Wizards Trilogy Book 1)by this author, I would recommend reading it first, it will help you to understand the context better. This is the second book of the series. I have grabbed the next book of this series, I need to find out what happened to Kat.",A good story about wizards and dragons for all ages,1401840000,0,0,5,1
"It will be nice to see what comes up next, always looking forward to books that have more to come.",Tombstone Treasures Book One,1355011200,1,1,4,1
"The book is well written, i liked the story also...and of course the explicit material in it is just...too hot to handle indeed.thanks...",i liked it,1388880000,0,0,4,1
It was very fast moving and hard to put down.  It was probaboly one of the best books I have read recently.,Good Read,1361145600,2,2,4,1
"wow...some of these stories are so bleak..the kind of bleak that has you shaking your head after you read the last word...This is a different type of book for Scott and as he says in the afterword, most of them are from early in his career....these are primarily dark sci fi stories which is something that goes outside the norm for your usual Scott Nicholson book...All the stories are solid but there are a couple standouts:Floating Cathedral Song--Probably my favorite and the best of the bunch.  This story is very powerful and when the truth is revealed it'll leave you hollow inside.Doomsday Diary--A close second if not a tie with Floating Cathedral Song for my favorite of the bunch.  Presented as a series of diary entries written by a teenager that lives in a world that has determined when the end of the planet is coming..for a fact...and it's in six weeks...bleak bleak stuff..Angelorum Orbis--Another very good story.  It seems that most of these stories take place in a common universe where the world is run by the 'Aeropagus' Corporation.  A mysterious and remote entity that controls the entire world.  This is a story of their thirst for expansion and conquest of new worlds.  But how can you conquer a world that welcomes you with open arms?The Taste of Clouds--one common theme of these Aeropagus stories is 'time is money'..literally.  You don't buy things with printed dollars or even credits.  You purchase goods and services by shortening your own life. This is a story of a man spending his time the way he wants to..literally...this one is practically uplifting compared to the other bleak stories that precede it!Honesty--An interesting time travel story.  Entertaining...not bleak for a change ;)Those are the highlights..the other stories are good as well but those were my favorites.The E book comes with a bonus story Sands of Memory.  Another Aeropagus story about a man who would think he's a god on a remote asteroid.This is a very good collection but be warned, as I've said there is some very very dark subject matter in these books.  Entertaining for sure but save it for another time if you're looking for a pick-me-up! =)","mostly dark and bleak, but good reading",1326240000,3,3,4,1
"The author brings to the forefront the question of asking ourselves the question, ""Are we doing all we can to obtain a better life?"" The seven steps lays out a plan of action to take on a daily bases for self improvement. A better you, creates a better life experience. Recommend this read.",Very insightful self-help book,1375401600,1,1,5,1
"I found this series surprisingly addictive.Much of what I read is more blatantly entertaining (or simply trashy!) Harris, Compton, Laurenston, Ilona Andrews, Singh.Sagara is a very special writer. I rarely review (and then it is usually to warn someone OFF a book) However, this series is truly WONDERFUL. Creative and dealing with deeper issues than most. These books make you think and feel and dare I say it learn. All set in a different very believable world  filled with powerful characters. Not what I would normally read. I have read several and will continue to read the rest. A wonderful surprise.",Love this Series,1351468800,0,0,4,1
This book was so well written it draws you into the lives of the characters.  I can't wait to read the next one!  Worth the money!,Love it,1363737600,0,0,5,1
i absolutely love mckennas booksthis storie was wonderfull . it had huge potential to be a full storie aposed to a short. but it was wonderfull all the same the other two stories are just as good as this one.i just wish they were full stories.,mckenna cant go wrong,1233446400,0,0,5,1
"Terrific characters, book well written with interesting people and suspenseful happenings.  Highly recommend Elizabeth Lennox as a author--her books are always good.",Very Good,1376352000,0,0,4,1
"There are a bazillion cookbooks out there.  If I had to choose just ONE, this is it.I owned a restaurant for 15 years, and Cooks is the one source of consistent inspiration that I have found.What separates Cooks from all the rest is their discussion of what does NOT work in the recipe.  Things they tried and why they were not happy with the results.After a while you feel like you are a part of their test kitchen team and you know what to suggest and why.  Instead of ""cook booking"" your way through your kitchen life, you actually begin to internalize kitchen strategies.This book will not only help you with some fun recipes, it will make you a better cook.  Now THAT's icing on the cake!",My desert island cookbook,1356652800,0,0,5,1
I think most readers will agree that Zsadist is a favorite among the Brotherhood.  We love a tortured soul.  And this is Zsadist trying to interact with his precious new daughter.  Ward helps us understand the character's continuing sense of isolation and feelings of inadequacy.  This was a nice treat for readers,Treat,1386374400,0,0,5,1
"Delightful if you don't take it seriously as history.  Geoffrey said he was copying from an older book but I think he was possessed of a wonderful imagination and a really messed up sense of chronology.  Of course I love anything about King Arthur despite the fact that Geoffrey has Arthur conquering most of the known world instead of restricting his battles to Britain.  Arthur has gone to Avalon to be cured of his wounds and he has recovered he'll come back and get every thing straightened out, as once-and-future kings are s'posed to.  I am still puzzled as to why Shakespeare chose to write about Lear as described by Geoffrey when he could have written a play about Arthur.,",Delightful if you don't take it as serious history,1385596800,2,2,4,1
